date,delay,destination,distance,origin
2001-01-05 06:49:00,13,MDW,838,MHT
2001-02-24 17:15:00,-4,BNA,484,JAX
2001-01-11 18:07:00,45,SMF,373,LAX
2001-03-06 09:43:00,16,PVD,328,BWI
2001-01-14 20:50:00,-5,ONT,197,LAS
2001-01-08 16:34:00,16,MDW,989,MCO
2001-02-01 13:15:00,-8,BWI,288,ALB
2001-01-25 20:38:00,25,LAX,308,SJC
2001-01-12 19:18:00,17,LAX,677,ABQ
2001-01-19 11:05:00,-18,SFO,651,PHX
2001-01-25 17:06:00,3,LAS,762,PDX
2001-03-18 17:30:00,1,SJC,342,SNA
2001-01-23 14:30:00,-8,BWI,588,BNA
2001-01-04 10:00:00,3,STL,687,HOU
2001-02-14 08:10:00,-8,ONT,389,SMF
2001-03-26 18:10:00,12,ISP,108,PVD
2001-02-05 10:30:00,-7,HOU,239,DAL
2001-03-30 07:50:00,1,TPA,174,PBI
2001-02-11 12:50:00,-11,SLC,590,LAX
2001-01-19 16:12:00,23,MDW,251,STL
2001-03-21 11:08:00,39,LAX,337,OAK
2001-02-20 20:20:00,0,LBB,293,DAL
2001-01-06 11:30:00,0,SJC,308,LAX
2001-02-08 17:50:00,5,SMF,389,ONT
2001-03-15 19:50:00,10,DAL,248,SAT
2001-03-23 08:15:00,-1,AMA,324,DAL
2001-03-13 18:30:00,-1,LBB,293,DAL
2001-03-16 15:35:00,5,LAS,796,MAF
2001-03-26 14:15:00,-7,MDW,229,DTW
2001-03-23 12:15:00,0,RNO,180,OAK
2001-02-25 10:40:00,0,STL,440,DTW
2001-03-22 21:05:00,-2,IAH,217,DAL
2001-03-26 09:48:00,31,SDF,254,STL
2001-03-13 06:00:00,-3,BNA,395,MDW
2001-02-13 19:20:00,67,LAS,1140,MCI
2001-02-02 07:45:00,-4,ONT,333,SJC
2001-03-11 17:48:00,33,TPA,174,PBI
2001-01-16 06:30:00,2,DAL,189,AUS
2001-02-04 19:25:00,-5,PHX,256,LAS
2001-03-11 11:06:00,-5,LAS,866,SEA
2001-02-27 07:30:00,2,HOU,192,SAT
2001-02-23 06:30:00,-3,LAX,677,ABQ
2001-02-24 13:22:00,42,DAL,580,ABQ
2001-03-02 20:14:00,11,MDW,271,SDF
2001-02-19 07:05:00,0,BNA,616,MCO
2001-02-06 09:10:00,-25,MCI,1442,SMF
2001-03-01 11:35:00,36,PHX,1999,BWI
2001-03-09 15:08:00,40,PHX,370,LAX
2001-01-16 19:30:00,-5,MDW,395,BNA
2001-01-31 21:00:00,-2,PDX,569,SJC
2001-02-15 18:24:00,51,TUL,237,DAL
2001-01-19 20:23:00,38,MSY,303,HOU
2001-03-23 07:00:00,-13,PHX,256,LAS
2001-02-28 08:10:00,-11,ONT,389,SMF
2001-01-04 21:30:00,-7,HOU,239,DAL
2001-03-13 23:12:00,5,PHX,256,LAS
2001-03-11 07:25:00,-3,PHX,304,SAN
2001-03-18 14:45:00,0,SEA,697,SJC
2001-03-08 15:30:00,-5,OAK,337,LAX
2001-02-26 17:00:00,-5,MCI,223,TUL
2001-01-08 20:35:00,-1,PHX,646,OAK
2001-03-08 12:18:00,19,OAK,325,BUR
2001-03-27 15:06:00,-6,LAX,370,PHX
2001-01-23 13:08:00,6,ONT,361,OAK
2001-02-08 14:18:00,13,LAS,368,SLC
2001-01-04 13:00:00,-6,LAX,370,PHX
2001-01-18 16:25:00,-2,STL,440,DTW
2001-01-17 09:47:00,18,HOU,239,DAL
2001-02-19 12:28:00,5,LAS,197,ONT
2001-02-01 13:50:00,0,MCO,534,RDU
2001-02-27 20:22:00,38,MCO,993,AUS
2001-01-20 08:00:00,5,DAL,437,MSY
2001-01-19 20:45:00,133,PHX,1448,BNA
2001-01-10 21:18:00,30,MDW,229,DTW
2001-03-08 12:20:00,-1,TPA,174,PBI
2001-01-27 16:10:00,13,TUS,451,LAX
2001-01-02 11:14:00,36,DAL,239,HOU
2001-03-20 19:50:00,-8,GEG,546,SLC
2001-01-15 20:40:00,-5,HOU,148,AUS
2001-03-13 09:30:00,-18,LAX,370,PHX
2001-01-04 15:52:00,-5,BWI,377,MHT
2001-01-31 13:20:00,-10,LAS,236,LAX
2001-03-05 12:46:00,32,OAK,337,LAX
2001-03-11 19:44:00,26,LAS,256,PHX
2001-01-11 11:10:00,-10,MCO,1073,PVD
2001-03-25 17:00:00,0,MCI,237,STL
2001-01-02 07:30:00,-6,HOU,239,DAL
2001-01-28 07:50:00,-25,LAX,1797,BNA
2001-01-19 15:30:00,28,DAL,296,LIT
2001-01-16 19:40:00,5,DAL,296,LIT
2001-03-02 14:10:00,10,MCO,142,PBI
2001-03-22 06:25:00,5,SAN,480,SMF
2001-03-15 13:10:00,-5,HOU,677,ELP
2001-03-30 06:05:00,-11,SJC,569,PDX
2001-02-12 12:36:00,48,MSY,1671,LAX
2001-01-17 06:45:00,3,ELP,496,SAT
2001-01-21 07:35:00,-27,ABQ,1497,TPA
2001-01-25 06:00:00,-7,BNA,395,MDW
2001-02-14 18:28:00,30,TUL,1076,LAS
2001-02-28 07:00:00,0,AUS,928,TPA
2001-02-08 12:15:00,-5,RNO,180,OAK
2001-01-12 18:40:00,24,OAK,371,SNA
2001-03-11 09:30:00,-7,MCI,1140,LAS
2001-03-06 17:35:00,-8,MDW,842,PVD
2001-03-24 18:25:00,-5,OAK,371,SNA
2001-02-20 06:30:00,-5,HOU,570,BHM
2001-03-08 20:35:00,-9,LIT,296,STL
2001-03-06 06:15:00,-8,DTW,229,MDW
2001-02-08 06:45:00,-11,CMH,284,MDW
2001-03-09 15:30:00,-5,MSY,321,BHM
2001-01-01 17:00:00,5,TPA,197,FLL
2001-01-26 09:35:00,-13,STL,1262,PHX
2001-01-23 16:37:00,17,SJC,296,BUR
2001-01-07 15:18:00,66,LAS,236,LAX
2001-01-29 11:45:00,27,SEA,399,BOI
2001-03-10 18:30:00,-7,DAL,181,OKC
2001-01-27 17:45:00,-10,BWI,255,RDU
2001-02-06 17:20:00,0,TPA,174,PBI
2001-01-10 17:20:00,22,HOU,192,SAT
2001-01-16 07:15:00,20,MDW,307,CLE
2001-01-24 18:30:00,2,SJC,417,SAN
2001-02-11 13:55:00,38,BUR,223,LAS
2001-01-13 09:00:00,-6,MHT,838,MDW
2001-03-02 11:00:00,-10,ABQ,332,MAF
2001-01-10 07:00:00,-5,CMH,284,MDW
2001-03-17 07:55:00,-20,LAS,2298,BDL
2001-03-24 15:05:00,15,PHX,646,OAK
2001-01-05 20:20:00,5,SMF,397,LAS
2001-02-06 19:42:00,18,MDW,251,STL
2001-02-23 22:55:00,10,SAN,304,PHX
2001-03-07 14:20:00,12,BDL,283,BWI
2001-02-09 07:45:00,-3,DAL,189,AUS
2001-02-20 20:20:00,-2,TUL,453,HOU
2001-02-27 08:15:00,-4,DAL,237,TUL
2001-02-26 19:50:00,7,SMF,647,PHX
2001-03-14 07:00:00,3,LAX,337,OAK
2001-01-03 11:30:00,3,OMA,342,STL
2001-01-01 11:42:00,-8,OAK,671,SEA
2001-01-29 21:49:00,0,HOU,192,SAT
2001-02-14 14:44:00,120,MSY,1301,PHX
2001-02-08 15:21:00,12,CRP,187,HOU
2001-03-07 09:50:00,-2,BWI,787,MCO
2001-02-01 16:36:00,8,HOU,239,DAL
2001-02-23 11:20:00,-4,BNA,1797,LAX
2001-01-25 15:21:00,-7,LAS,236,LAX
2001-03-31 12:45:00,-5,DAL,217,IAH
2001-01-28 18:40:00,-10,AMA,324,DAL
2001-02-04 09:00:00,-14,LAS,520,BOI
2001-03-30 15:59:00,9,OKC,419,HOU
2001-03-31 12:15:00,-11,OAK,446,SAN
2001-03-25 12:25:00,23,LAX,337,OAK
2001-03-18 15:00:00,22,BWI,1342,AUS
2001-02-23 13:30:00,22,BWI,283,BDL
2001-02-05 10:52:00,37,OAK,588,SLC
2001-03-21 13:40:00,-2,DAL,293,LBB
2001-01-25 22:20:00,30,HRL,276,HOU
2001-01-22 20:35:00,-10,PHX,646,OAK
2001-01-22 11:25:00,6,PHX,507,SLC
2001-03-12 15:03:00,0,BNA,1588,LAS
2001-03-10 09:40:00,-2,MDW,632,RDU
2001-02-13 08:45:00,-15,OAK,889,ABQ
2001-03-06 07:45:00,-3,CRP,187,HOU
2001-03-23 21:20:00,117,SJC,417,SAN
2001-02-15 06:34:00,31,BWI,314,CLE
2001-03-31 17:59:00,2,MCO,1848,PHX
2001-01-31 08:15:00,-7,DAL,217,IAH
2001-01-12 21:00:00,158,ABQ,328,PHX
2001-01-09 13:30:00,2,HOU,239,DAL
2001-02-17 08:28:00,5,MSY,550,MCO
2001-01-04 07:05:00,-5,RNO,188,SJC
2001-01-09 22:10:00,-10,MCI,237,STL
2001-02-04 15:32:00,-5,MCI,491,BNA
2001-03-05 18:15:00,-9,SAT,192,HOU
2001-01-17 13:05:00,-10,BWI,588,BNA
2001-01-08 11:35:00,-7,LAS,775,LBB
2001-03-15 16:07:00,8,SAT,192,HOU
2001-02-09 06:30:00,-4,DAL,217,IAH
2001-03-05 07:40:00,-1,MSY,303,HOU
2001-01-11 06:00:00,0,BNA,395,MDW
2001-03-20 09:10:00,0,BHM,410,STL
2001-03-26 07:08:00,12,PHX,647,SMF
2001-01-07 10:37:00,21,MDW,611,BWI
2001-01-02 13:10:00,0,HOU,276,HRL
2001-02-20 10:45:00,-8,GEG,287,BOI
2001-03-08 07:25:00,-5,SJC,308,LAX
2001-03-21 06:20:00,0,ONT,389,SMF
2001-02-26 13:15:00,2,HOU,677,ELP
2001-03-21 12:25:00,-7,PHX,1262,STL
2001-01-01 20:50:00,0,LAX,373,SMF
2001-01-03 10:00:00,-9,SMF,397,LAS
2001-03-20 20:30:00,-20,PHX,1262,STL
2001-01-28 22:05:00,-10,OAK,361,ONT
2001-03-09 20:25:00,45,SAN,446,OAK
2001-01-01 20:15:00,18,OKC,419,HOU
2001-01-28 20:17:00,33,SFO,651,PHX
2001-01-29 21:00:00,3,BOI,399,SEA
2001-01-14 08:00:00,-20,MCO,972,ISP
2001-01-18 11:20:00,-6,OAK,446,SAN
2001-01-20 12:00:00,1,LAS,397,SMF
2001-01-24 07:35:00,0,MAF,294,AUS
2001-03-27 09:50:00,2,TPA,174,PBI
2001-03-09 20:10:00,2,MCI,405,MDW
2001-03-18 10:55:00,10,TPA,460,BHM
2001-02-11 18:45:00,25,PHX,843,SAT
2001-01-10 14:35:00,-10,TUL,351,STL
2001-02-09 11:47:00,47,TPA,460,BHM
2001-02-07 13:50:00,93,BHM,323,SDF
2001-01-09 21:22:00,2,MAF,319,DAL
2001-02-05 09:45:00,8,SJC,188,RNO
2001-01-08 10:45:00,33,LAX,677,ABQ
2001-01-07 16:39:00,0,LIT,296,DAL
2001-03-18 09:12:00,0,RNO,444,PDX
2001-01-17 11:20:00,-1,FLL,178,MCO
2001-03-18 15:50:00,-3,DTW,440,STL
2001-03-10 22:36:00,24,BDL,283,BWI
2001-02-19 16:05:00,30,MCI,1044,PHX
2001-03-01 09:00:00,7,MCI,405,MDW
2001-01-12 10:49:00,50,PHX,256,LAS
2001-03-25 14:50:00,14,PHX,370,LAX
2001-02-14 16:15:00,39,ELP,347,PHX
2001-01-18 18:30:00,-5,BWI,611,MDW
2001-03-28 09:25:00,-3,BUF,281,BWI
2001-03-16 07:25:00,3,TUL,935,PHX
2001-02-22 21:50:00,82,LAX,308,SJC
2001-01-12 21:18:00,110,PDX,444,RNO
2001-03-24 11:48:00,60,OKC,181,DAL
2001-03-04 08:05:00,-7,CLE,314,BWI
2001-03-15 11:15:00,3,BNA,448,CLE
2001-01-21 17:30:00,0,LAS,397,SMF
2001-01-20 12:45:00,0,SAN,446,OAK
2001-02-24 07:30:00,-9,HOU,303,MSY
2001-01-15 15:48:00,50,BHM,570,MDW
2001-01-25 19:31:00,3,SNA,371,OAK
2001-01-31 14:55:00,-4,DAL,437,MSY
2001-03-12 13:10:00,2,LAX,370,PHX
2001-02-25 12:25:00,-5,MCI,1072,MCO
2001-03-14 16:17:00,6,MDW,229,DTW
2001-02-14 15:45:00,2,LAS,236,LAX
2001-01-20 17:00:00,4,ISP,1093,FLL
2001-01-25 19:30:00,0,BWI,967,MCI
2001-01-21 10:40:00,0,MDW,997,TPA
2001-02-16 13:15:00,-1,TUS,367,SAN
2001-02-09 07:10:00,-3,LAS,2106,BWI
2001-03-16 17:05:00,-1,PHX,2277,PVD
2001-01-18 16:45:00,2,LAX,1797,BNA
2001-01-24 18:35:00,-20,SJC,569,PDX
2001-03-10 09:15:00,-12,BWI,2106,LAS
2001-03-13 14:18:00,3,HOU,303,MSY
2001-01-25 15:05:00,0,SMF,605,SEA
2001-02-16 10:12:00,85,DAL,189,AUS
2001-02-17 17:10:00,0,ELP,528,AUS
2001-01-25 11:00:00,-12,MCI,405,MDW
2001-01-03 18:20:00,0,MDW,405,MCI
2001-03-10 19:09:00,5,TPA,197,FLL
2001-03-30 10:05:00,-3,DAL,181,OKC
2001-02-19 09:12:00,25,LIT,296,STL
2001-03-27 17:10:00,25,DAL,437,MSY
2001-01-18 15:48:00,9,OAK,361,ONT
2001-01-06 12:20:00,3,SAN,258,LAS
2001-01-22 13:30:00,8,PBI,174,TPA
2001-03-17 18:40:00,-21,LAX,590,SLC
2001-02-04 09:50:00,0,MSY,1301,PHX
2001-01-05 20:50:00,-7,SJC,417,SAN
2001-01-10 08:00:00,-5,BWI,998,MSY
2001-01-31 13:34:00,34,HOU,303,MSY
2001-02-01 08:00:00,-8,LAX,337,OAK
2001-03-31 16:15:00,1,RNO,345,LAS
2001-03-03 09:30:00,-7,LAS,487,ABQ
2001-02-13 10:16:00,-4,SJC,308,LAX
2001-02-16 13:22:00,76,PHX,872,AUS
2001-03-09 11:50:00,11,MSY,487,TPA
2001-02-07 22:40:00,-7,ONT,389,SMF
2001-03-19 06:50:00,-2,ONT,333,SJC
2001-02-22 09:40:00,-11,BOI,520,LAS
2001-02-05 12:55:00,108,MCO,1040,SAT
2001-03-06 12:45:00,-7,MCO,178,FLL
2001-02-16 06:40:00,17,HOU,239,DAL
2001-02-03 11:06:00,0,PHX,370,LAX
2001-03-12 06:23:00,-8,SJC,386,LAS
2001-03-22 21:10:00,0,HOU,677,ELP
2001-01-20 16:04:00,30,AUS,993,MCO
2001-02-05 17:45:00,0,ELP,223,ABQ
2001-03-29 12:45:00,6,HOU,148,AUS
2001-01-19 06:30:00,10,HOU,303,MSY
2001-01-21 20:25:00,-10,SAT,843,PHX
2001-02-28 06:50:00,0,MSY,550,MCO
2001-03-16 17:29:00,26,CMH,284,MDW
2001-01-19 17:40:00,42,STL,687,HOU
2001-01-08 17:50:00,5,HRL,276,HOU
2001-01-05 14:05:00,-6,IND,1489,PHX
2001-01-08 07:00:00,3,LAS,407,OAK
2001-01-18 08:48:00,14,HOU,670,BNA
2001-01-23 08:25:00,-10,MCI,1044,PHX
2001-03-27 09:08:00,10,SAT,192,HOU
2001-01-21 21:15:00,-7,BUF,281,BWI
2001-03-04 12:35:00,18,MHT,377,BWI
2001-01-09 12:40:00,-2,BUR,358,SMF
2001-01-23 16:20:00,5,SAT,248,DAL
2001-03-04 08:10:00,-11,SLC,368,LAS
2001-01-13 13:06:00,-1,DAL,239,HOU
2001-01-17 19:05:00,-3,CLE,307,MDW
2001-01-15 13:38:00,-12,SEA,1107,PHX
2001-03-21 18:00:00,0,BNA,177,BHM
2001-02-01 21:30:00,-10,OAK,337,LAX
2001-03-23 20:45:00,-9,HOU,148,AUS
2001-01-05 17:40:00,-2,HOU,1235,LAS
2001-01-25 13:35:00,25,SLC,507,PHX
2001-03-30 11:30:00,0,BWI,787,MCO
2001-03-09 23:40:00,142,LAS,256,PHX
2001-01-17 07:00:00,-2,DAL,319,MAF
2001-03-02 18:54:00,30,OAK,671,SEA
2001-01-23 18:45:00,-20,PDX,1481,MCI
2001-03-12 12:25:00,8,OMA,423,MDW
2001-02-11 21:35:00,-2,BWI,314,CLE
2001-02-07 13:50:00,-5,ELP,714,LAX
2001-01-03 07:35:00,-11,STL,440,DTW
2001-01-02 12:55:00,43,ONT,197,LAS
2001-01-01 17:35:00,-1,ELP,295,LBB
2001-02-17 07:00:00,-12,SAN,258,LAS
2001-02-22 08:18:00,33,PHX,1262,STL
2001-02-03 16:10:00,-5,ONT,361,OAK
2001-01-14 08:05:00,13,MCI,405,MDW
2001-01-09 11:30:00,-23,AUS,1342,BWI
2001-02-20 07:10:00,2,MDW,271,SDF
2001-02-10 11:40:00,4,MDW,251,STL
2001-03-28 08:45:00,7,LIT,296,STL
2001-03-30 08:15:00,-3,AMA,324,DAL
2001-01-15 10:55:00,4,LAX,1210,SAT
2001-02-27 06:55:00,0,HOU,187,CRP
2001-03-13 08:03:00,43,BNA,852,BDL
2001-03-07 17:25:00,18,LAX,677,ABQ
2001-02-27 12:26:00,44,SAN,304,PHX
2001-03-30 07:55:00,-4,LAX,236,LAS
2001-02-16 14:30:00,-1,BWI,255,RDU
2001-02-25 08:00:00,-18,SLC,689,SEA
2001-01-22 08:15:00,-2,MCI,405,MDW
2001-02-06 17:25:00,5,ABQ,934,STL
2001-03-29 13:35:00,0,MDW,611,BWI
2001-01-09 07:00:00,-2,IAH,217,DAL
2001-03-27 17:20:00,0,AMA,277,ABQ
2001-01-24 19:15:00,-10,MSY,1501,LAS
2001-03-07 08:10:00,5,BNA,484,JAX
2001-02-16 21:20:00,35,SJC,417,SAN
2001-01-22 07:00:00,-5,PHX,256,LAS
2001-03-16 18:35:00,54,SJC,386,LAS
2001-03-27 11:50:00,-7,STL,1156,SLC
2001-02-10 13:15:00,17,ONT,361,OAK
2001-01-24 18:30:00,-10,DAL,293,LBB
2001-03-24 11:50:00,-7,MSY,487,TPA
2001-01-26 22:12:00,65,RNO,188,SJC
2001-02-12 20:50:00,21,SAT,248,DAL
2001-03-14 13:50:00,-22,BWI,2106,LAS
2001-03-10 12:13:00,10,SJC,417,SAN
2001-03-28 17:45:00,0,BNA,491,MCI
2001-02-13 07:15:00,13,MCI,967,BWI
2001-01-09 18:25:00,-10,LAS,1140,MCI
2001-03-24 15:35:00,-2,OAK,361,ONT
2001-01-18 11:26:00,17,SAT,248,DAL
2001-01-29 14:29:00,2,OAK,646,PHX
2001-03-19 23:15:00,2,ONT,325,PHX
2001-03-09 14:37:00,53,FLL,197,TPA
2001-01-02 18:35:00,7,BUR,369,PHX
2001-01-20 10:48:00,4,LAS,236,LAX
2001-01-18 08:55:00,13,HOU,937,MDW
2001-01-14 10:30:00,-5,OAK,180,RNO
2001-03-01 16:05:00,13,STL,251,MDW
2001-02-27 19:10:00,20,OAK,361,ONT
2001-01-06 08:30:00,1,MSY,550,MCO
2001-03-28 13:20:00,3,BWI,967,MCI
2001-01-24 16:04:00,4,LAX,236,LAS
2001-02-16 18:16:00,31,SAN,367,TUS
2001-01-10 08:20:00,3,MDW,405,MCI
2001-03-26 18:00:00,5,BUR,358,SMF
2001-03-17 08:32:00,9,LAS,1588,BNA
2001-01-25 22:05:00,-1,DAL,248,SAT
2001-02-02 18:27:00,26,ALB,1073,MCO
2001-02-23 11:10:00,7,MDW,284,CMH
2001-02-11 09:25:00,-2,IND,515,BWI
2001-02-22 19:30:00,30,DAL,189,AUS
2001-02-04 08:55:00,24,TPA,1034,ISP
2001-01-06 10:45:00,-10,OAK,325,BUR
2001-03-17 18:45:00,-5,RNO,180,OAK
2001-01-03 19:38:00,14,AUS,1090,LAS
2001-01-19 06:15:00,-5,SJC,333,ONT
2001-02-06 16:10:00,3,SAN,446,OAK
2001-03-18 14:55:00,-5,ISP,220,BWI
2001-02-09 17:53:00,23,ABQ,759,HOU
2001-03-07 15:55:00,14,GEG,224,SEA
2001-03-05 18:10:00,-6,OAK,588,SLC
2001-03-28 19:05:00,-2,MSY,1501,LAS
2001-02-23 06:25:00,4,OKC,313,MCI
2001-03-10 17:10:00,-5,MDW,162,IND
2001-02-10 15:45:00,-5,RNO,1546,HOU
2001-03-20 07:55:00,-12,SAN,367,TUS
2001-02-26 12:10:00,-3,MHT,377,BWI
2001-02-11 18:10:00,-5,ELP,714,LAX
2001-03-16 16:15:00,74,LIT,296,DAL
2001-03-04 18:55:00,4,MDW,405,MCI
2001-02-12 10:25:00,7,ONT,389,SMF
2001-01-12 10:55:00,0,MDW,229,DTW
2001-01-14 19:05:00,0,CMH,829,TPA
2001-03-15 20:00:00,115,BNA,395,MDW
2001-03-22 20:25:00,4,PHX,304,SAN
2001-02-03 15:35:00,0,MCI,491,BNA
2001-03-26 11:05:00,-18,LAX,1210,SAT
2001-02-27 22:36:00,8,MSY,303,HOU
2001-03-10 13:50:00,-9,BNA,907,PVD
2001-03-22 13:15:00,8,BWI,967,MCI
2001-03-16 12:34:00,14,MCI,237,STL
2001-03-28 08:55:00,5,HOU,937,MDW
2001-01-16 21:37:00,43,IAH,217,DAL
2001-03-22 18:15:00,-1,DAL,324,AMA
2001-03-07 14:50:00,-10,SJC,333,ONT
2001-03-11 12:43:00,19,DAL,248,SAT
2001-02-11 16:35:00,5,SAN,304,PHX
2001-03-20 21:15:00,-5,ONT,333,SJC
2001-02-17 20:14:00,25,TPA,174,PBI
2001-03-12 21:05:00,-6,TPA,487,MSY
2001-02-11 16:18:00,90,BWI,842,TPA
2001-03-13 16:30:00,21,DAL,319,MAF
2001-01-24 19:09:00,30,ABQ,328,PHX
2001-02-26 20:10:00,40,LAX,1814,IND
2001-01-09 16:18:00,13,LAS,258,SAN
2001-01-03 06:30:00,-13,SEA,399,BOI
2001-03-14 16:10:00,-15,MDW,989,MCO
2001-03-22 11:05:00,-5,PHX,621,SJC
2001-02-28 08:14:00,7,ONT,197,LAS
2001-01-04 18:30:00,0,LAX,337,OAK
2001-03-13 14:45:00,-7,STL,251,MDW
2001-03-02 07:40:00,-9,DAL,248,SAT
2001-02-04 20:05:00,10,BWI,377,MHT
2001-01-05 12:50:00,-1,PDX,344,BOI
2001-01-16 18:48:00,7,TUL,237,DAL
2001-01-23 14:35:00,5,BWI,1246,HOU
2001-03-03 16:36:00,7,LIT,296,DAL
2001-01-02 16:20:00,25,HOU,276,HRL
2001-01-26 21:03:00,8,BWI,328,PVD
2001-01-20 18:05:00,-10,TUS,321,ABQ
2001-03-24 09:35:00,4,SJC,188,RNO
2001-03-18 17:50:00,0,SMF,389,ONT
2001-01-20 09:40:00,-5,DAL,248,SAT
2001-03-07 07:00:00,9,AUS,928,TPA
2001-01-04 14:35:00,13,BWI,1246,HOU
2001-02-03 08:05:00,-5,PBI,174,TPA
2001-03-22 08:25:00,-3,DTW,229,MDW
2001-02-16 11:00:00,24,ABQ,889,OAK
2001-01-19 18:55:00,62,ONT,325,PHX
2001-01-02 10:15:00,-23,PHX,1444,MDW
2001-01-24 11:30:00,0,SLC,368,LAS
2001-03-28 19:55:00,22,ELP,496,SAT
2001-03-22 13:55:00,8,MCI,1489,OAK
2001-02-16 11:20:00,-10,ALB,1073,MCO
2001-03-07 19:05:00,-5,BUR,296,SJC
2001-02-24 12:15:00,-9,BNA,852,BDL
2001-03-29 13:35:00,-5,HOU,187,CRP
2001-02-17 12:10:00,2,LAS,1140,MCI
2001-03-19 17:45:00,-3,BHM,321,MSY
2001-01-04 20:07:00,23,BWI,967,MCI
2001-01-09 13:40:00,-15,BNA,588,BWI
2001-02-24 16:20:00,0,SAN,480,SMF
2001-02-03 07:00:00,-10,MCI,1072,MCO
2001-01-30 19:35:00,30,LAS,386,SJC
2001-02-14 21:04:00,14,ABQ,677,LAX
2001-02-10 09:50:00,-15,BWI,787,MCO
2001-02-13 10:25:00,5,MCI,405,MDW
2001-01-13 10:10:00,-2,RNO,422,SLC
2001-02-12 20:50:00,-3,TPA,612,BNA
2001-02-09 19:42:00,64,PDX,543,OAK
2001-03-28 11:55:00,0,DTW,229,MDW
2001-02-05 09:00:00,-8,ONT,361,OAK
2001-03-25 13:10:00,-2,HOU,677,ELP
2001-03-27 18:10:00,-3,BWI,314,CLE
2001-01-20 17:35:00,4,OAK,671,SEA
2001-03-08 21:42:00,-1,SMF,358,BUR
2001-03-14 11:00:00,-2,DAL,239,HOU
2001-03-12 20:00:00,-8,PHX,347,ELP
2001-01-31 16:38:00,3,HOU,937,MDW
2001-01-04 17:52:00,12,BWI,283,BDL
2001-01-07 14:20:00,4,OAK,407,LAS
2001-02-09 06:45:00,-2,DAL,319,MAF
2001-03-21 17:27:00,11,DAL,237,TUL
2001-03-30 11:20:00,-3,OAK,446,SAN
2001-01-18 16:25:00,15,BNA,907,PVD
2001-01-21 17:20:00,-5,PHX,1044,MCI
2001-01-01 12:39:00,-2,STL,251,MDW
2001-02-04 18:34:00,-4,ISP,220,BWI
2001-03-23 10:29:00,18,SAT,192,HOU
2001-01-25 11:50:00,8,MSY,487,TPA
2001-03-06 18:29:00,15,OKC,181,DAL
2001-01-11 09:50:00,-15,BNA,1448,PHX
2001-03-23 10:56:00,18,LAS,236,LAX
2001-03-23 19:08:00,68,BNA,177,BHM
2001-03-16 18:48:00,42,LAS,256,PHX
2001-01-09 08:05:00,-3,MCI,405,MDW
2001-01-25 12:14:00,0,BHM,323,SDF
2001-02-19 16:50:00,-5,STL,687,HOU
2001-01-22 19:25:00,1,SNA,371,OAK
2001-03-13 06:55:00,-7,HOU,187,CRP
2001-02-03 09:05:00,-12,SAN,628,ABQ
2001-01-17 07:20:00,-3,PDX,479,SMF
2001-03-05 09:55:00,-4,LAX,308,SJC
2001-01-03 11:15:00,9,MCI,223,TUL
2001-03-28 07:45:00,1,DAL,189,AUS
2001-01-05 10:32:00,-4,LAS,1140,MCI
2001-01-01 09:03:00,5,BNA,395,MDW
2001-01-12 10:17:00,8,ABQ,580,DAL
2001-02-22 06:40:00,5,PHX,507,SLC
2001-01-27 13:25:00,-8,SJC,417,SAN
2001-03-08 07:15:00,-8,PDX,344,BOI
2001-02-20 08:35:00,-6,ELP,347,PHX
2001-03-15 18:27:00,6,SNA,371,OAK
2001-03-18 15:35:00,10,STL,251,MDW
2001-01-09 21:00:00,-12,LAX,677,ABQ
2001-03-01 13:45:00,158,LAS,866,SEA
2001-02-06 13:45:00,-10,SEA,1107,PHX
2001-02-07 19:45:00,-10,BWI,288,ALB
2001-03-09 16:25:00,3,MDW,284,CMH
2001-01-26 21:13:00,24,FLL,318,JAX
2001-01-27 17:05:00,-16,MCO,1142,MHT
2001-01-20 17:40:00,1,ONT,325,PHX
2001-03-31 10:10:00,-9,SLC,291,BOI
2001-02-26 11:30:00,-2,ABQ,580,DAL
2001-01-11 08:34:00,17,SJC,333,ONT
2001-01-13 11:30:00,3,JAN,359,HOU
2001-02-06 18:30:00,-1,PHX,651,SFO
2001-03-05 17:00:00,-2,BWI,495,SDF
2001-02-08 22:09:00,63,DAL,239,HOU
2001-01-17 21:20:00,23,TPA,842,BWI
2001-03-15 08:35:00,-13,STL,254,SDF
2001-01-24 09:00:00,-3,CMH,338,BNA
2001-03-18 11:27:00,3,IAH,217,DAL
2001-02-13 17:45:00,30,SFO,651,PHX
2001-02-22 16:33:00,11,SJC,296,BUR
2001-01-14 17:15:00,14,LAX,236,LAS
2001-01-26 10:05:00,-4,DAL,181,OKC
2001-01-20 21:15:00,-6,IND,515,BWI
2001-03-27 11:40:00,7,ELP,714,LAX
2001-03-09 09:57:00,21,MSY,471,BNA
2001-02-07 13:28:00,10,BUR,223,LAS
2001-01-07 21:30:00,-7,STL,462,OKC
2001-01-05 14:50:00,-12,ABQ,580,DAL
2001-01-04 08:29:00,7,PHX,1262,STL
2001-01-17 13:49:00,12,TUS,451,LAX
2001-01-16 18:50:00,-8,BDL,852,BNA
2001-02-09 18:30:00,-1,DAL,239,HOU
2001-03-27 14:00:00,5,HOU,677,ELP
2001-03-07 08:40:00,-8,LAS,1069,SAT
2001-02-22 16:47:00,17,PHX,325,ONT
