date,delay,destination,distance,origin
2001-03-08 16:18:00,1,MDW,405,MCI
2001-01-02 16:10:00,3,LAS,197,ONT
2001-02-03 15:50:00,2,DTW,440,STL
2001-01-29 16:35:00,-8,ABQ,718,MCI
2001-02-21 13:35:00,11,GEG,224,SEA
2001-03-11 09:00:00,-15,LIT,544,MDW
2001-03-12 10:05:00,-3,PHX,256,LAS
2001-02-12 21:04:00,14,BNA,670,HOU
2001-02-09 13:10:00,-10,HOU,677,ELP
2001-02-15 15:00:00,-1,ALB,288,BWI
2001-02-23 16:20:00,10,SMF,479,PDX
2001-02-05 19:10:00,0,BHM,570,HOU
2001-02-25 09:30:00,-7,TUL,223,MCI
2001-02-23 20:12:00,0,PHX,347,ELP
2001-02-02 17:40:00,-5,TPA,1497,ABQ
2001-01-16 19:08:00,1,STL,687,HOU
2001-01-25 13:05:00,-2,RDU,632,MDW
2001-03-07 10:48:00,9,PHX,328,ABQ
2001-01-12 11:12:00,7,MAF,796,LAS
2001-02-10 10:50:00,-4,ABQ,493,SLC
2001-03-08 14:55:00,0,ISP,220,BWI
2001-01-04 08:00:00,-15,STL,251,MDW
2001-01-16 08:25:00,0,OAK,407,LAS
2001-02-09 07:40:00,14,RDU,587,TPA
2001-01-23 11:20:00,-1,AUS,1342,BWI
2001-03-20 07:20:00,-5,ONT,325,PHX
2001-02-28 12:30:00,25,DTW,229,MDW
2001-02-04 11:20:00,-5,BNA,457,DTW
2001-02-16 09:25:00,2,BWI,288,ALB
2001-01-13 16:32:00,23,HOU,419,OKC
2001-03-06 16:35:00,-9,SMF,647,PHX
2001-02-26 20:20:00,55,AUS,528,ELP
2001-01-21 16:10:00,-5,SAT,972,TPA
2001-02-16 16:00:00,53,BWI,283,BDL
2001-03-08 18:20:00,30,SAT,248,DAL
2001-03-06 08:40:00,8,SEA,224,GEG
2001-01-27 13:37:00,10,SAN,480,SMF
2001-01-23 15:40:00,-6,BWI,377,MHT
2001-03-03 11:30:00,-5,PHX,370,LAX
2001-03-24 12:20:00,-6,MDW,842,PVD
2001-03-21 18:14:00,36,BNA,443,RDU
2001-03-23 13:25:00,-5,RNO,335,BOI
2001-01-18 10:00:00,2,ONT,197,LAS
2001-03-03 06:00:00,0,LAX,337,OAK
2001-01-13 07:20:00,-4,PDX,479,SMF
2001-01-23 15:50:00,-20,LAS,1618,BHM
2001-02-22 11:16:00,2,BWI,611,MDW
2001-01-05 12:12:00,-2,PDX,543,OAK
2001-03-07 18:22:00,17,HOU,239,DAL
2001-03-12 17:10:00,2,MDW,162,IND
2001-01-17 20:40:00,24,LAX,714,ELP
2001-03-16 14:20:00,27,PHX,1020,HOU
2001-01-31 07:30:00,-10,STL,251,MDW
2001-02-18 07:10:00,-9,HOU,1235,LAS
2001-03-20 08:00:00,-3,ABQ,289,LBB
2001-03-20 14:20:00,10,SJC,296,BUR
2001-03-07 06:35:00,14,SAN,417,SJC
2001-03-06 07:30:00,-15,MCO,787,BWI
2001-01-15 23:08:00,33,SAN,304,PHX
2001-03-14 17:15:00,14,BUR,223,LAS
2001-03-22 14:25:00,5,BDL,1050,MCO
2001-02-12 12:20:00,-5,MHT,1142,MCO
2001-03-21 11:55:00,-5,SEA,605,SMF
2001-03-05 15:15:00,26,BUR,369,PHX
2001-03-30 07:25:00,-7,BWI,281,BUF
2001-02-28 18:15:00,105,BHM,321,MSY
2001-01-04 16:25:00,-13,OAK,361,ONT
2001-03-27 11:45:00,4,ELP,562,DAL
2001-02-15 16:55:00,14,RNO,180,OAK
2001-02-21 20:15:00,6,LAX,714,ELP
2001-02-24 21:35:00,90,SJC,308,LAX
2001-03-03 14:15:00,-8,BNA,1751,SAN
2001-03-02 07:00:00,-2,ONT,361,OAK
2001-03-09 22:20:00,47,ONT,389,SMF
2001-03-07 11:10:00,48,SEA,1107,PHX
2001-01-28 12:10:00,-8,BUR,325,OAK
2001-03-19 21:11:00,5,FLL,197,TPA
2001-02-06 18:25:00,0,OAK,371,SNA
2001-01-24 19:40:00,-1,LAX,1814,IND
2001-03-24 18:03:00,2,MCI,405,MDW
2001-01-15 10:14:00,-5,STL,296,LIT
2001-02-25 21:41:00,25,IND,451,MCI
2001-01-10 12:35:00,-5,DAL,189,AUS
2001-01-22 21:35:00,-5,LAS,386,SJC
2001-01-27 06:25:00,-6,LAX,373,SMF
2001-01-28 21:05:00,-7,PDX,630,SLC
2001-02-22 06:40:00,-14,BNA,670,HOU
2001-02-13 19:25:00,68,LAS,236,LAX
2001-01-15 19:22:00,10,MCO,178,FLL
2001-02-01 20:35:00,0,STL,251,MDW
2001-02-06 13:35:00,-10,SEA,689,SLC
2001-01-01 16:26:00,-3,HOU,687,STL
2001-01-14 08:15:00,5,AUS,148,HOU
2001-03-20 15:05:00,-1,BOI,291,SLC
2001-01-30 11:05:00,-5,PBI,174,TPA
2001-03-17 21:15:00,21,MHT,1142,MCO
2001-02-28 11:40:00,5,GEG,723,OAK
2001-02-27 18:45:00,-2,BWI,888,JAN
2001-01-11 15:51:00,63,SLC,1156,STL
2001-03-21 13:37:00,6,MDW,395,BNA
2001-03-20 13:05:00,-5,LAX,590,SLC
2001-01-21 10:00:00,-12,MDW,229,DTW
2001-02-27 16:15:00,-10,MSY,303,HOU
2001-03-14 18:55:00,23,LBB,293,DAL
2001-01-19 19:40:00,-5,SFO,651,PHX
2001-03-21 20:05:00,-2,DAL,217,IAH
2001-03-18 13:05:00,5,PHX,369,BUR
2001-01-13 19:35:00,-8,SAN,628,ABQ
2001-01-05 20:50:00,-2,ONT,197,LAS
2001-02-27 10:28:00,30,LAX,677,ABQ
2001-01-07 20:15:00,-5,STL,880,MCO
2001-01-23 19:38:00,12,LAX,370,PHX
2001-03-31 17:20:00,-2,SJC,697,SEA
2001-01-08 15:22:00,3,DAL,248,SAT
2001-03-23 15:45:00,27,SJC,386,LAS
2001-03-23 06:30:00,0,STL,351,TUL
2001-01-15 11:00:00,-2,LAS,487,ABQ
2001-02-02 13:35:00,2,SJC,342,SNA
2001-03-12 09:47:00,7,BOI,520,LAS
2001-03-08 16:30:00,87,PHX,325,ONT
2001-03-04 10:40:00,-21,LAS,1588,BNA
2001-02-02 14:25:00,-3,BUR,358,SMF
2001-02-23 09:15:00,-28,BWI,2106,LAS
2001-02-16 19:20:00,5,MDW,162,IND
2001-03-08 17:53:00,7,LAS,407,OAK
2001-03-02 07:25:00,10,SJC,308,LAX
2001-02-04 17:55:00,-2,TUL,1076,LAS
2001-01-06 17:25:00,4,OAK,325,BUR
2001-03-10 12:06:00,36,MSY,303,HOU
2001-01-26 08:00:00,0,MDW,229,DTW
2001-03-08 16:05:00,-3,BWI,663,JAX
2001-03-09 14:28:00,0,SLC,422,RNO
2001-03-01 18:00:00,-11,OAK,337,LAX
2001-01-28 20:00:00,-10,LAS,487,ABQ
2001-02-19 09:40:00,-16,BOI,520,LAS
2001-01-24 06:15:00,-5,OAK,361,ONT
2001-03-20 10:45:00,0,PBI,758,BNA
2001-03-26 07:05:00,1,LAS,223,BUR
2001-01-10 12:51:00,48,LAX,373,SMF
2001-01-16 17:20:00,23,MCI,405,MDW
2001-02-28 20:45:00,35,PHX,256,LAS
2001-02-24 16:02:00,47,LAX,337,OAK
2001-02-25 12:24:00,3,ELP,636,SAN
2001-01-19 19:45:00,-5,MDW,1444,PHX
2001-03-13 13:12:00,60,ELP,636,SAN
2001-03-18 12:20:00,-3,ONT,361,OAK
2001-03-11 23:36:00,25,ONT,325,PHX
2001-03-08 10:15:00,15,JAX,513,MSY
2001-03-08 18:24:00,14,OAK,446,SAN
2001-02-24 12:30:00,37,STL,251,MDW
2001-01-03 13:15:00,-10,BWI,220,ISP
2001-02-22 09:00:00,-4,AUS,148,HOU
2001-03-22 06:25:00,-7,OKC,313,MCI
2001-01-23 08:35:00,6,SMF,480,SAN
2001-03-02 08:15:00,-3,MCI,223,TUL
2001-03-31 17:05:00,34,LAS,386,SJC
2001-01-05 13:25:00,12,BWI,288,ALB
2001-03-31 11:25:00,45,SEA,564,RNO
2001-01-28 14:20:00,-4,STL,440,DTW
2001-01-29 09:00:00,0,ELP,246,MAF
2001-03-04 07:55:00,-13,PHX,1999,BWI
2001-03-31 12:35:00,-1,SMF,358,BUR
2001-01-09 09:45:00,-5,MSY,1301,PHX
2001-02-04 07:05:00,-8,MCO,142,PBI
2001-01-12 06:45:00,3,MCO,178,FLL
2001-03-09 19:40:00,50,PHX,304,SAN
2001-03-18 16:00:00,10,OKC,419,HOU
2001-01-17 20:40:00,6,DAL,189,AUS
2001-03-15 14:17:00,44,PHX,1020,HOU
2001-03-17 19:30:00,-4,SEA,697,SJC
2001-02-19 15:40:00,33,SEA,671,OAK
2001-02-04 17:15:00,-2,OMA,1099,LAS
2001-03-07 07:55:00,-5,HOU,419,OKC
2001-02-27 11:20:00,2,HOU,1246,BWI
2001-02-12 11:35:00,5,SJC,308,LAX
2001-01-04 18:55:00,-2,SAN,304,PHX
2001-01-09 12:10:00,-7,PHX,833,OKC
2001-03-15 09:00:00,2,LAS,256,PHX
2001-03-26 09:50:00,0,ONT,197,LAS
2001-01-08 14:05:00,-10,OAK,371,SNA
2001-01-14 20:15:00,-5,ELP,714,LAX
2001-02-01 08:35:00,-5,BUR,325,OAK
2001-02-19 17:52:00,-15,MCO,1848,PHX
2001-03-10 17:20:00,0,DTW,457,BNA
2001-03-09 14:10:00,-3,PHX,1301,MSY
2001-03-31 12:30:00,20,SJC,697,SEA
2001-02-04 12:20:00,-8,BNA,1751,ONT
2001-03-28 19:40:00,-5,PVD,108,ISP
2001-02-07 22:35:00,2,SAN,304,PHX
2001-01-16 20:53:00,75,SMF,647,PHX
2001-02-07 17:25:00,0,LAS,1588,BNA
2001-01-25 22:00:00,78,HOU,666,MCI
2001-03-30 08:40:00,2,SEA,605,SMF
2001-03-19 19:39:00,8,BWI,967,MCI
2001-01-26 14:15:00,-2,BWI,328,PVD
2001-02-12 18:35:00,-10,PBI,174,TPA
2001-02-27 06:40:00,-3,JAX,318,FLL
2001-03-13 09:50:00,-22,LAX,1363,MCI
2001-02-03 15:50:00,-20,LAS,1618,BHM
2001-02-08 16:10:00,-5,SAT,972,TPA
2001-03-02 08:15:00,-2,DAL,248,SAT
2001-01-14 10:55:00,-3,SAT,248,DAL
2001-01-23 18:15:00,1,OKC,181,DAL
2001-01-30 21:20:00,10,OAK,371,SNA
2001-01-31 14:05:00,-9,HOU,303,MSY
2001-01-31 15:25:00,-7,MCI,491,BNA
2001-02-04 21:05:00,2,DAL,580,ABQ
2001-02-19 09:40:00,-9,STL,462,OKC
2001-03-21 07:05:00,-2,DAL,296,LIT
2001-01-01 09:40:00,-3,BUR,223,LAS
2001-03-15 08:10:00,-2,PHX,328,ABQ
2001-01-29 12:52:00,16,SEA,564,RNO
2001-01-13 08:00:00,-10,DAL,239,HOU
2001-02-16 09:20:00,2,MDW,666,JAN
2001-01-04 17:25:00,17,PHX,256,LAS
2001-02-17 14:27:00,11,BWI,328,PVD
2001-03-20 20:30:00,-10,MHT,938,BNA
2001-01-22 12:00:00,-9,BWI,281,BUF
2001-02-13 10:50:00,5,SEA,224,GEG
2001-03-06 15:20:00,-6,MCI,405,MDW
2001-02-02 11:30:00,-7,BWI,787,MCO
2001-03-19 15:20:00,7,MCI,1044,PHX
2001-01-28 21:20:00,8,IND,515,BWI
2001-02-01 13:15:00,-5,TUL,237,DAL
2001-02-01 14:06:00,15,SAT,192,HOU
2001-02-18 13:40:00,4,MDW,544,LIT
2001-01-20 08:05:00,-10,SAN,304,PHX
2001-03-08 19:45:00,-16,TUL,351,STL
2001-03-06 09:00:00,-12,RDU,255,BWI
2001-01-25 17:00:00,0,BWI,495,SDF
2001-01-19 16:35:00,1,FLL,925,BWI
2001-01-24 07:50:00,-5,TPA,174,PBI
2001-03-29 06:35:00,-15,OAK,671,SEA
2001-02-02 17:20:00,-15,SJC,697,SEA
2001-02-09 20:33:00,110,MSY,550,MCO
2001-02-08 19:30:00,10,BWI,967,MCI
2001-03-18 11:23:00,-3,PVD,1073,MCO
2001-02-26 14:10:00,-3,SJC,296,BUR
2001-03-28 15:16:00,3,SAT,248,DAL
2001-02-16 12:24:00,7,LBB,293,DAL
2001-01-26 19:40:00,105,LAS,223,BUR
2001-03-05 16:08:00,33,ELP,347,PHX
2001-03-03 18:30:00,-16,ABQ,759,HOU
2001-02-08 07:25:00,2,PHX,304,SAN
2001-01-14 13:00:00,-5,MSY,1301,PHX
2001-01-19 11:44:00,5,SLC,588,OAK
2001-01-28 19:40:00,10,AUS,189,DAL
2001-02-20 16:45:00,15,DAL,239,HOU
2001-02-01 09:10:00,-19,SAN,304,PHX
2001-02-07 17:35:00,-5,MAF,319,DAL
2001-03-29 18:11:00,12,SDF,271,MDW
2001-02-01 17:58:00,2,BHM,321,MSY
2001-01-15 08:29:00,-3,CLE,448,BNA
2001-02-12 17:45:00,-10,ABQ,677,LAX
2001-02-20 20:51:00,14,SJC,296,BUR
2001-02-26 06:20:00,5,BUR,325,OAK
2001-01-16 07:30:00,-1,MCO,787,BWI
2001-02-15 20:13:00,42,PHX,935,TUL
2001-02-20 17:10:00,0,MCI,405,MDW
2001-01-23 14:55:00,2,ALB,288,BWI
2001-01-30 11:55:00,12,ISP,972,MCO
2001-03-13 08:45:00,4,HOU,670,BNA
2001-02-03 08:08:00,6,DAL,239,HOU
2001-01-15 08:42:00,17,JAX,180,TPA
2001-02-17 17:40:00,65,LAS,386,SJC
2001-01-10 06:40:00,10,HOU,359,JAN
2001-02-27 16:25:00,11,BWI,611,MDW
2001-01-03 11:25:00,21,MSY,303,HOU
2001-03-05 12:10:00,-5,BHM,323,SDF
2001-01-31 17:45:00,-5,BNA,491,MCI
2001-03-05 08:50:00,-1,BDL,777,MDW
2001-01-28 16:00:00,0,LAS,197,ONT
2001-02-22 08:55:00,-3,HRL,233,SAT
2001-01-29 17:40:00,9,ONT,325,PHX
2001-03-25 19:30:00,-5,LAX,370,PHX
2001-03-26 22:10:00,-10,MCI,237,STL
2001-02-22 16:22:00,2,BNA,448,CLE
2001-03-30 16:40:00,17,LAS,345,RNO
2001-01-09 07:00:00,3,HOU,303,MSY
2001-02-28 20:35:00,-12,BWI,281,BUF
2001-02-08 19:45:00,30,LAS,386,SJC
2001-03-31 13:25:00,-12,SJC,342,SNA
2001-01-30 09:20:00,-3,PDX,543,OAK
2001-03-24 13:44:00,10,BUR,325,OAK
2001-03-05 12:00:00,-3,GEG,224,SEA
2001-01-26 23:38:00,88,SMF,373,LAX
2001-03-02 14:40:00,0,SMF,479,PDX
2001-03-01 07:25:00,53,SEA,224,GEG
2001-02-25 14:05:00,60,LAX,337,OAK
2001-01-16 22:50:00,98,HOU,687,STL
2001-03-12 08:08:00,-4,CMH,284,MDW
2001-02-01 14:45:00,25,BWI,328,PVD
2001-01-18 19:30:00,8,LAX,337,OAK
2001-01-09 12:00:00,2,MDW,162,IND
2001-01-11 11:00:00,6,RNO,345,LAS
2001-03-27 12:22:00,-5,BNA,803,ISP
2001-03-05 20:30:00,-10,HOU,239,DAL
2001-01-19 14:00:00,-10,SJC,308,LAX
2001-01-29 21:30:00,-10,SDF,495,BWI
2001-03-28 08:20:00,-12,PHX,1044,MCI
2001-03-02 18:20:00,12,PHX,1448,BNA
2001-03-10 15:00:00,-8,BWI,281,BUF
2001-03-24 17:10:00,3,PHX,256,LAS
2001-01-01 11:05:00,-4,SFO,447,SAN
2001-02-09 19:30:00,-2,HOU,239,DAL
2001-02-22 18:55:00,-5,ELP,562,DAL
2001-01-11 07:15:00,-5,LAS,2106,BWI
2001-01-29 12:20:00,0,BUR,296,SJC
2001-01-24 06:30:00,-1,OKC,181,DAL
2001-03-29 13:45:00,-3,LBB,293,DAL
2001-01-26 06:00:00,-2,MDW,405,MCI
2001-02-22 20:30:00,14,OKC,181,DAL
2001-03-14 07:00:00,0,ELP,347,PHX
2001-02-22 18:20:00,0,SAN,447,SFO
2001-02-16 17:25:00,0,LAS,345,RNO
2001-03-30 14:25:00,-10,PHX,507,SLC
2001-03-18 15:43:00,48,BWI,842,TPA
2001-02-05 19:25:00,51,CLE,448,BNA
2001-03-28 22:05:00,34,AUS,189,DAL
2001-01-28 17:35:00,11,MDW,842,PVD
2001-01-09 17:28:00,6,SMF,373,LAX
2001-03-24 08:20:00,0,DAL,562,ELP
2001-03-30 07:55:00,-4,LAX,236,LAS
2001-01-03 06:25:00,-7,OKC,313,MCI
2001-02-22 14:04:00,44,AUS,756,BNA
2001-03-18 19:10:00,-5,BHM,570,HOU
2001-03-22 19:05:00,5,ABQ,889,OAK
2001-02-01 14:10:00,-12,LAS,236,LAX
2001-01-28 20:25:00,-5,MCO,787,BWI
2001-02-01 09:55:00,-5,TUS,365,LAS
2001-03-19 08:15:00,-2,MDW,162,IND
2001-02-14 22:05:00,50,SMF,397,LAS
2001-01-14 20:00:00,18,SMF,647,PHX
2001-01-03 11:38:00,30,ELP,677,HOU
2001-03-10 20:00:00,-3,OAK,337,LAX
2001-01-27 20:15:00,-5,TUS,365,LAS
2001-02-04 18:10:00,0,SAN,447,SFO
2001-01-31 18:15:00,-5,MDW,229,DTW
2001-01-02 11:15:00,5,SAN,636,ELP
2001-03-02 06:35:00,-2,LAS,256,PHX
2001-02-16 08:05:00,0,MCO,178,FLL
2001-03-10 07:55:00,-15,MCO,972,ISP
2001-02-12 10:18:00,12,PHX,256,LAS
2001-03-26 11:20:00,-4,BNA,457,DTW
2001-03-22 20:34:00,0,MCO,880,STL
2001-03-15 12:52:00,30,ONT,325,PHX
2001-03-15 12:55:00,16,DAL,248,SAT
2001-01-03 20:38:00,0,MSY,303,HOU
2001-01-27 21:00:00,-2,PVD,328,BWI
2001-03-15 13:57:00,6,ELP,562,DAL
2001-03-22 18:30:00,0,MDW,570,BHM
2001-02-22 08:15:00,-20,BNA,1751,SAN
2001-01-24 14:00:00,0,SJC,308,LAX
2001-02-01 19:04:00,25,MSY,321,BHM
2001-02-14 19:45:00,0,HOU,1020,PHX
2001-03-02 07:57:00,50,MDW,423,OMA
2001-01-22 17:15:00,19,PHX,1044,MCI
2001-02-01 21:50:00,-4,PHX,621,SJC
2001-03-25 19:35:00,4,AUS,189,DAL
2001-02-27 15:25:00,20,SEA,671,OAK
2001-02-06 19:05:00,-5,SAT,233,HRL
2001-01-08 18:40:00,-18,HOU,687,STL
2001-01-27 17:25:00,-3,LAS,2106,BWI
2001-01-31 18:41:00,38,PHX,325,ONT
2001-01-14 21:00:00,1,TPA,842,BWI
2001-01-28 18:30:00,5,HOU,670,BNA
2001-03-21 07:20:00,0,TUS,451,LAX
2001-01-05 20:40:00,-8,OAK,361,ONT
2001-01-06 08:35:00,0,ONT,361,OAK
2001-02-06 10:07:00,21,ABQ,1670,BWI
2001-01-31 08:00:00,3,SLC,422,RNO
2001-02-10 10:00:00,-7,SAN,417,SJC
2001-02-06 14:05:00,3,TPA,829,CMH
2001-02-16 07:15:00,0,MDW,405,MCI
2001-03-07 22:39:00,8,SAN,304,PHX
2001-02-21 21:15:00,-2,LIT,296,DAL
2001-02-14 17:20:00,-5,DAL,319,MAF
2001-01-23 13:00:00,-6,OAK,337,LAX
2001-02-21 19:30:00,24,ELP,347,PHX
2001-01-27 13:50:00,0,BNA,907,PVD
2001-01-19 15:50:00,11,BWI,495,SDF
2001-02-08 09:35:00,-5,MCI,1140,LAS
2001-01-08 09:30:00,-4,MDW,271,SDF
2001-03-18 12:00:00,25,BNA,471,MSY
2001-03-30 13:20:00,14,LAS,256,PHX
2001-03-28 21:35:00,-7,MDW,284,CMH
2001-01-26 21:45:00,45,OKC,833,PHX
2001-02-14 08:15:00,2,AMA,324,DAL
2001-02-20 10:08:00,132,MCO,972,ISP
2001-01-04 14:30:00,-25,HOU,687,STL
2001-02-10 07:25:00,-2,GEG,224,SEA
2001-03-03 10:45:00,5,HRL,276,HOU
2001-01-12 14:05:00,43,MCI,313,OKC
2001-01-11 20:49:00,88,SJC,308,LAX
2001-01-12 11:15:00,-2,AUS,189,DAL
2001-01-10 12:25:00,-5,ISP,803,BNA
2001-02-08 17:50:00,0,RDU,904,MCI
2001-02-08 06:30:00,-2,ONT,325,PHX
2001-01-13 09:50:00,-12,PHX,325,ONT
2001-01-16 17:00:00,34,LAX,1797,BNA
2001-01-31 20:20:00,-10,BHM,321,MSY
2001-02-27 20:12:00,56,MAF,319,DAL
2001-02-20 17:55:00,20,SJC,386,LAS
2001-01-05 08:53:00,-3,ISP,765,MDW
2001-02-07 15:00:00,24,MSY,303,HOU
2001-01-02 17:00:00,0,MDW,251,STL
2001-03-08 14:24:00,7,ABQ,277,AMA
2001-02-10 16:25:00,-3,SJC,296,BUR
2001-03-12 09:35:00,13,PHX,369,BUR
2001-02-10 11:45:00,4,BNA,395,MDW
2001-03-28 20:30:00,0,LAX,370,PHX
2001-03-18 15:40:00,25,BUR,223,LAS
2001-01-07 09:30:00,-28,SEA,671,OAK
2001-02-18 19:00:00,16,SAN,417,SJC
2001-01-17 11:04:00,2,MDW,284,CMH
2001-02-20 19:26:00,11,MAF,319,DAL
2001-01-25 10:30:00,-12,MCO,802,CMH
2001-01-12 19:00:00,100,STL,1156,SLC
2001-02-09 09:00:00,-7,LAX,370,PHX
2001-02-25 16:01:00,2,ABQ,328,PHX
2001-01-24 16:15:00,32,LAS,197,ONT
2001-02-02 10:00:00,-5,DTW,229,MDW
2001-01-27 17:45:00,2,BNA,491,MCI
2001-03-21 14:55:00,4,HRL,276,HOU
2001-03-13 20:05:00,0,SAN,258,LAS
2001-03-26 10:10:00,0,ELP,636,SAN
2001-01-04 11:20:00,-2,IAH,217,DAL
2001-01-17 19:45:00,-1,TUL,351,STL
2001-02-06 21:20:00,-13,HOU,1020,PHX
2001-03-06 08:30:00,-6,TUL,453,HOU
2001-01-14 06:40:00,0,SJC,417,SAN
2001-03-25 10:40:00,6,LAX,451,TUS
2001-03-02 18:40:00,-5,AMA,324,DAL
2001-02-17 13:10:00,-17,BWI,967,MCI
2001-02-17 14:50:00,5,BOI,399,SEA
2001-01-31 09:30:00,-8,BDL,283,BWI
2001-02-17 10:55:00,-10,ALB,288,BWI
2001-02-15 11:05:00,-5,ABQ,332,MAF
2001-03-19 08:42:00,6,PHX,325,ONT
2001-03-15 14:07:00,-5,ISP,803,BNA
2001-02-15 10:50:00,25,OKC,313,MCI
2001-02-16 07:15:00,5,PDX,344,BOI
2001-02-09 19:03:00,9,PHX,256,LAS
2001-02-22 08:29:00,10,AUS,872,PHX
2001-03-26 17:40:00,0,MCO,587,JAN
2001-01-16 07:00:00,40,MSY,550,MCO
2001-03-01 13:30:00,-6,DAL,324,AMA
2001-03-19 08:55:00,0,SAN,446,OAK
2001-03-31 13:45:00,5,MDW,611,BWI
2001-01-18 06:40:00,12,LAS,236,LAX
2001-02-03 15:40:00,-10,LAS,520,BOI
2001-03-28 10:00:00,-9,SMF,605,SEA
2001-01-20 15:20:00,-3,TUL,453,HOU
2001-03-30 09:28:00,0,BNA,612,TPA
2001-02-23 12:55:00,85,SMF,397,LAS
2001-03-07 15:00:00,0,DAL,239,HOU
2001-03-18 16:47:00,20,BNA,907,PVD
2001-03-12 17:50:00,0,BUR,296,SJC
2001-03-16 17:22:00,28,HOU,359,JAN
2001-03-14 13:25:00,-3,CLE,448,BNA
2001-01-13 20:20:00,2,LBB,293,DAL
2001-03-07 21:30:00,-4,HOU,239,DAL
2001-01-11 14:37:00,45,BNA,491,MCI
2001-03-10 18:35:00,-10,SDF,254,STL
2001-03-18 16:50:00,4,HOU,1235,LAS
2001-01-30 09:35:00,19,SEA,671,OAK
2001-02-12 08:05:00,3,BNA,338,CMH
2001-03-05 13:59:00,5,HOU,1235,LAS
2001-01-01 09:00:00,8,HOU,303,MSY
2001-03-19 11:45:00,20,BWI,1999,PHX
2001-01-18 11:30:00,-12,LAX,370,PHX
2001-02-08 12:20:00,0,HOU,192,SAT
2001-01-29 07:40:00,18,PHX,347,ELP
2001-03-23 16:10:00,-9,RNO,564,SEA
2001-03-15 14:50:00,7,OAK,325,BUR
2001-01-03 17:42:00,22,BDL,283,BWI
2001-01-23 15:09:00,7,TPA,1034,ISP
2001-02-06 08:45:00,-12,SDF,1624,LAS
2001-02-12 18:20:00,5,SAT,192,HOU
2001-02-21 19:28:00,21,BUR,325,OAK
2001-02-08 17:40:00,3,MCO,787,BWI
2001-02-18 18:35:00,5,PHX,843,SAT
2001-02-15 09:41:00,-4,HOU,148,AUS
2001-01-12 11:30:00,39,OAK,325,BUR
2001-03-23 08:40:00,-7,FLL,318,JAX
2001-01-31 10:10:00,0,BWI,220,ISP
2001-03-19 11:32:00,8,AUS,528,ELP
2001-03-15 18:40:00,1,LAX,337,OAK
2001-03-13 15:45:00,33,SAT,843,PHX
2001-03-07 14:00:00,-2,BWI,314,CLE
2001-01-30 22:40:00,-2,ONT,389,SMF
2001-03-04 11:20:00,-8,AUS,528,ELP
2001-01-03 06:20:00,-3,BUR,358,SMF
2001-02-04 08:55:00,-16,MCI,405,MDW
2001-01-15 14:35:00,-10,SDF,254,STL
2001-01-04 08:05:00,-8,SAN,304,PHX
2001-01-17 21:45:00,3,PHX,621,SJC
2001-02-27 11:30:00,-15,DTW,440,STL
2001-01-18 14:10:00,-2,PHX,1301,MSY
2001-03-05 13:25:00,80,LAX,236,LAS
2001-02-01 17:00:00,17,OAK,543,PDX
2001-03-30 21:35:00,-17,MDW,284,CMH
2001-01-27 18:32:00,4,BWI,925,FLL
2001-03-15 06:30:00,-2,DAL,324,AMA
2001-03-07 10:07:00,17,MSY,303,HOU
2001-03-20 12:40:00,-1,HOU,148,AUS
2001-02-13 11:45:00,-17,MDW,1444,PHX
2001-01-10 17:55:00,11,ALB,288,BWI
2001-01-22 10:00:00,0,SMF,605,SEA
2001-01-12 21:10:00,79,BDL,777,MDW
2001-02-04 14:35:00,4,SAN,304,PHX
2001-03-05 10:45:00,-9,HOU,453,TUL
2001-03-29 15:55:00,2,DAL,189,AUS
2001-01-14 20:30:00,32,PHX,1262,STL
2001-02-06 17:40:00,-13,MDW,1521,LAS
2001-02-05 21:02:00,40,TUL,453,HOU
2001-02-14 15:35:00,13,JAN,666,MDW
2001-01-03 08:31:00,31,BWI,1999,PHX
2001-01-14 20:21:00,10,MDW,937,HOU
2001-02-23 17:33:00,13,BOI,520,LAS
2001-03-28 06:55:00,-1,BNA,1797,LAX
2001-01-23 21:20:00,-21,BWI,737,STL
2001-03-26 15:00:00,2,MDW,405,MCI
2001-03-13 17:48:00,11,LAS,1588,BNA
2001-03-28 06:30:00,-11,STL,687,HOU
2001-02-25 13:53:00,16,SJC,342,SNA
2001-03-08 12:11:00,0,MSY,303,HOU
2001-03-02 21:52:00,70,LAS,236,LAX
2001-02-19 18:05:00,93,SMF,647,PHX
2001-02-01 12:40:00,-3,HOU,148,AUS
2001-01-15 08:15:00,-13,SLC,368,LAS
2001-03-27 21:10:00,13,HOU,666,MCI
2001-01-09 18:20:00,77,MDW,251,STL
2001-01-19 20:00:00,-3,DAL,239,HOU
2001-01-04 11:25:00,1,BNA,471,MSY
2001-01-18 17:00:00,-1,HOU,677,ELP
2001-03-15 17:55:00,18,TPA,197,FLL
2001-02-02 11:00:00,0,HOU,393,LIT
2001-03-26 18:10:00,12,ISP,108,PVD
2001-02-08 17:05:00,-15,STL,1156,SLC
2001-02-02 10:50:00,-1,SJC,342,SNA
2001-02-05 19:00:00,-2,BNA,471,MSY
2001-01-05 13:14:00,29,BWI,588,BNA
2001-01-14 19:17:00,7,SNA,342,SJC
2001-01-24 06:10:00,-5,HOU,453,TUL
2001-02-11 14:15:00,-6,DTW,457,BNA
2001-03-04 17:13:00,57,DAL,239,HOU
2001-03-21 14:10:00,0,SAN,480,SMF
