date,delay,destination,distance,origin
2001-03-12 17:33:00,22,MDW,405,MCI
2001-02-23 08:45:00,0,BHM,323,SDF
2001-03-14 19:30:00,-5,LAS,368,SLC
2001-02-08 15:30:00,40,IND,688,JAX
2001-01-26 19:55:00,8,HOU,276,HRL
2001-01-10 17:18:00,15,MHT,377,BWI
2001-02-08 06:30:00,1,OKC,181,DAL
2001-01-28 18:45:00,-24,MCO,1073,PVD
2001-03-13 16:20:00,-1,HOU,187,CRP
2001-01-29 12:15:00,-5,MCO,616,BNA
2001-02-11 14:40:00,20,BWI,1999,PHX
2001-01-22 07:05:00,-4,BHM,365,JAX
2001-01-12 20:47:00,209,STL,1262,PHX
2001-01-31 11:10:00,-2,SMF,358,BUR
2001-02-15 19:38:00,84,HOU,192,SAT
2001-01-14 08:55:00,5,MHT,838,MDW
2001-02-16 18:20:00,16,BWI,787,MCO
2001-03-14 17:38:00,121,HOU,570,BHM
2001-03-08 11:35:00,18,ELP,496,SAT
2001-01-19 07:00:00,2,HOU,303,MSY
2001-03-17 15:40:00,-5,ELP,347,PHX
2001-01-14 09:35:00,-5,MSY,471,BNA
2001-01-25 07:05:00,0,SDF,727,TPA
2001-01-14 17:25:00,-8,MSY,471,BNA
2001-03-03 12:05:00,0,SAT,1069,LAS
2001-02-19 11:25:00,-2,BNA,471,MSY
2001-02-12 19:30:00,-15,PHX,304,SAN
2001-02-14 18:45:00,57,OAK,407,LAS
2001-01-13 10:20:00,-6,MCO,1552,ABQ
2001-01-12 23:41:00,196,ONT,361,OAK
2001-03-07 08:00:00,-2,DAL,239,HOU
2001-03-04 22:01:00,87,GEG,279,PDX
2001-01-09 09:05:00,-1,RNO,335,BOI
2001-01-22 08:20:00,-4,MCO,550,MSY
2001-02-25 07:00:00,-15,AUS,928,TPA
2001-02-11 08:25:00,-1,OMA,423,MDW
2001-01-29 23:05:00,-16,PHX,256,LAS
2001-02-03 18:45:00,10,ISP,220,BWI
2001-01-14 13:39:00,2,MDW,395,BNA
2001-02-05 11:50:00,5,PHX,1848,MCO
2001-02-21 17:00:00,27,LAS,1772,CMH
2001-02-21 11:05:00,-3,LAX,1210,SAT
2001-03-15 09:50:00,-11,BNA,1588,LAS
2001-01-05 12:55:00,0,SAN,447,SFO
2001-03-20 11:25:00,3,OAK,543,PDX
2001-01-15 11:00:00,-5,PVD,1073,MCO
2001-02-17 18:05:00,-5,STL,737,BWI
2001-02-07 18:20:00,-3,SFO,447,SAN
2001-02-05 17:15:00,-4,DAL,239,HOU
2001-03-19 13:20:00,-5,SMF,389,ONT
2001-02-26 15:50:00,-6,BNA,338,CMH
2001-02-14 15:45:00,2,LAS,236,LAX
2001-03-10 08:00:00,0,TPA,612,BNA
2001-01-06 15:03:00,0,SJC,569,PDX
2001-02-17 10:10:00,-2,SAT,192,HOU
2001-03-30 22:50:00,37,ELP,528,AUS
2001-01-22 11:40:00,0,RDU,443,BNA
2001-02-12 13:15:00,-4,HOU,453,TUL
2001-01-09 08:25:00,13,CLE,487,STL
2001-03-24 08:20:00,-6,MCO,550,MSY
2001-02-20 11:50:00,0,RNO,390,LAX
2001-01-15 09:05:00,0,AUS,148,HOU
2001-03-12 14:36:00,17,ABQ,677,LAX
2001-02-23 06:45:00,2,PHX,647,SMF
2001-01-30 08:00:00,-2,SNA,342,SJC
2001-02-18 20:50:00,0,AUS,756,BNA
2001-01-08 16:30:00,-10,MDW,284,CMH
2001-02-12 19:10:00,5,AUS,872,PHX
2001-02-19 06:40:00,0,PHX,601,RNO
2001-01-25 11:50:00,8,MSY,487,TPA
2001-03-16 11:20:00,3,AUS,528,ELP
2001-02-06 14:10:00,-8,ABQ,277,AMA
2001-02-16 16:30:00,9,PHX,256,LAS
2001-01-23 12:40:00,0,SMF,479,PDX
2001-02-25 06:55:00,-14,MCI,1481,PDX
2001-01-10 22:15:00,19,ONT,325,PHX
2001-03-08 16:43:00,12,OMA,423,MDW
2001-01-07 21:18:00,10,STL,229,IND
2001-02-17 19:23:00,7,RNO,444,PDX
2001-03-17 07:55:00,-20,LAS,2298,BDL
2001-01-21 09:35:00,-4,MAF,319,DAL
2001-02-19 22:30:00,2,MSY,303,HOU
2001-03-21 15:15:00,-2,LAS,256,PHX
2001-03-13 18:00:00,0,PHX,370,LAX
2001-01-30 12:53:00,5,SAN,446,OAK
2001-02-07 09:49:00,22,PHX,1044,MCI
2001-03-04 06:40:00,-3,ELP,496,SAT
2001-01-08 17:55:00,0,PHX,347,ELP
2001-02-13 14:05:00,-2,PDX,444,RNO
2001-01-06 08:02:00,26,LAS,368,SLC
2001-03-21 16:16:00,13,DAL,189,AUS
2001-03-04 19:53:00,3,DAL,237,TUL
2001-01-16 19:15:00,14,BNA,803,ISP
2001-01-21 21:46:00,28,CRP,187,HOU
2001-02-16 20:45:00,26,PVD,328,BWI
2001-02-20 13:25:00,14,PHX,328,ABQ
2001-03-02 06:30:00,-6,MCI,237,STL
2001-01-19 23:05:00,105,MSY,487,TPA
2001-02-05 06:30:00,-9,PDX,543,OAK
2001-03-18 13:36:00,14,LAS,236,LAX
2001-01-03 17:18:00,20,MCI,405,MDW
2001-01-07 14:25:00,-1,DAL,237,TUL
2001-01-26 10:30:00,-8,MCO,802,CMH
2001-01-19 18:45:00,9,BWI,611,MDW
2001-03-14 16:25:00,9,MCI,1072,MCO
2001-03-19 14:20:00,18,BNA,1751,SAN
2001-03-26 07:05:00,-4,SDF,727,TPA
2001-03-11 21:28:00,15,STL,462,OKC
2001-01-10 11:30:00,3,HOU,239,DAL
2001-03-17 13:40:00,-4,BHM,460,TPA
2001-01-14 13:55:00,-7,CLE,448,BNA
2001-03-30 07:40:00,-3,OKC,462,STL
2001-02-15 08:45:00,10,MCI,313,OKC
2001-02-10 17:35:00,-11,PHX,872,AUS
2001-01-03 22:02:00,5,LAS,258,SAN
2001-02-08 14:00:00,0,CMH,284,MDW
2001-03-19 19:00:00,-5,LAX,370,PHX
2001-03-14 17:12:00,4,MDW,251,STL
2001-02-24 07:55:00,1,SAN,367,TUS
2001-03-04 08:00:00,-5,OMA,1037,PHX
2001-03-29 21:40:00,0,OAK,325,BUR
2001-01-07 15:18:00,66,LAS,236,LAX
2001-01-31 09:40:00,-2,MDW,307,CLE
2001-01-25 21:45:00,0,ISP,220,BWI
2001-02-08 07:35:00,-20,MCO,1073,PVD
2001-02-19 11:02:00,14,SJC,296,BUR
2001-01-12 10:00:00,-5,HOU,239,DAL
2001-03-17 07:34:00,20,MCI,1140,LAS
2001-03-28 07:00:00,-2,SJC,296,BUR
2001-03-23 11:10:00,2,SJC,621,PHX
2001-02-06 13:35:00,-9,SFO,447,SAN
2001-02-13 07:00:00,-5,SMF,358,BUR
2001-01-29 07:00:00,-8,LAS,407,OAK
2001-03-17 13:55:00,-1,LAX,390,RNO
2001-02-02 06:15:00,0,DAL,562,ELP
2001-02-11 10:25:00,3,LIT,296,STL
2001-01-11 15:33:00,21,CRP,187,HOU
2001-02-07 12:15:00,3,BNA,803,ISP
2001-01-22 19:00:00,-6,SAT,192,HOU
2001-03-25 12:15:00,5,BNA,852,BDL
2001-03-14 06:40:00,-3,LAS,197,ONT
2001-01-31 18:10:00,20,MDW,251,STL
2001-03-18 07:50:00,-3,TPA,174,PBI
2001-03-05 06:30:00,-3,BUR,223,LAS
2001-01-12 22:50:00,273,SEA,605,SMF
2001-03-08 21:18:00,14,PVD,328,BWI
2001-03-06 17:55:00,1,AUS,189,DAL
2001-03-18 10:25:00,-5,LIT,296,STL
2001-01-11 20:58:00,-1,SEA,605,SMF
2001-01-31 07:25:00,-6,BWI,281,BUF
2001-01-04 10:45:00,-1,BUR,223,LAS
2001-02-02 15:55:00,7,MDW,251,STL
2001-03-01 10:10:00,75,SEA,697,SJC
2001-03-24 11:34:00,31,TUS,451,LAX
2001-03-31 20:15:00,0,BOI,344,PDX
2001-01-17 13:15:00,-12,BUR,223,LAS
2001-03-25 17:30:00,-2,BWI,220,ISP
2001-03-10 10:40:00,-3,LAS,1588,BNA
2001-03-30 19:37:00,14,MCO,616,BNA
2001-01-23 20:05:00,5,SAT,822,BNA
2001-03-13 20:15:00,-10,OAK,446,SAN
2001-03-25 08:00:00,-7,SLC,689,SEA
2001-03-24 18:00:00,-2,LAS,223,BUR
2001-03-14 10:05:00,1,HOU,303,MSY
2001-03-11 07:40:00,5,DAL,437,MSY
2001-02-04 18:25:00,-17,LAS,1140,MCI
2001-02-24 07:30:00,35,MDW,307,CLE
2001-01-03 17:30:00,13,OAK,325,BUR
2001-03-07 12:07:00,32,ELP,584,LAS
2001-02-13 09:30:00,11,TPA,1137,PVD
2001-03-29 11:30:00,-5,OMA,342,STL
2001-01-11 08:40:00,2,MSY,321,BHM
2001-02-28 15:07:00,37,SAN,258,LAS
2001-01-28 17:05:00,-4,PVD,108,ISP
2001-03-23 08:10:00,0,ELP,714,LAX
2001-03-19 18:00:00,91,SMF,389,ONT
2001-02-12 17:00:00,67,AUS,189,DAL
2001-02-27 07:10:00,-8,OKC,419,HOU
2001-03-26 15:05:00,5,LAS,584,ELP
2001-03-23 11:40:00,26,ELP,496,SAT
2001-02-07 16:30:00,4,LAS,386,SJC
2001-02-25 11:25:00,14,FLL,925,BWI
2001-02-14 13:40:00,37,HOU,1020,PHX
2001-01-23 17:50:00,-2,MCO,787,BWI
2001-02-06 18:10:00,-6,OAK,325,BUR
2001-03-12 19:15:00,-7,BWI,682,BHM
2001-02-02 08:20:00,4,SAT,496,ELP
2001-03-27 08:28:00,17,MAF,319,DAL
2001-03-02 19:10:00,0,AUS,872,PHX
2001-03-26 12:35:00,0,BHM,570,HOU
2001-03-31 19:10:00,-13,OAK,371,SNA
2001-01-24 12:14:00,14,LAS,258,SAN
2001-01-27 11:45:00,-6,OAK,325,BUR
2001-02-05 07:35:00,-7,SDF,271,MDW
2001-03-06 07:15:00,-8,BWI,515,IND
2001-01-05 17:38:00,1,OAK,361,ONT
2001-01-18 14:40:00,-2,RNO,345,LAS
2001-02-19 19:40:00,-12,ELP,347,PHX
2001-01-10 07:00:00,-5,CMH,284,MDW
2001-03-28 20:19:00,22,DAL,437,MSY
2001-03-30 07:20:00,-3,SAN,446,OAK
2001-01-01 07:00:00,-10,MCI,1481,PDX
2001-03-07 11:15:00,0,BUR,325,OAK
2001-02-13 06:30:00,-3,BWI,611,MDW
2001-02-15 17:35:00,3,PHX,370,LAX
2001-02-28 13:25:00,4,HOU,359,JAN
2001-03-23 17:15:00,-5,SMF,480,SAN
2001-03-18 13:40:00,4,BWI,2106,LAS
2001-02-11 12:10:00,-6,MHT,377,BWI
2001-01-19 13:30:00,20,BWI,328,PVD
2001-02-17 21:00:00,-2,ONT,389,SMF
2001-02-18 16:17:00,22,ABQ,328,PHX
2001-03-15 07:40:00,8,DAL,437,MSY
2001-01-12 15:13:00,14,MSY,437,DAL
2001-03-12 23:25:00,20,PHX,256,LAS
2001-01-28 11:35:00,-3,PHX,1999,BWI
2001-03-30 14:20:00,6,BOI,511,OAK
2001-02-15 21:00:00,25,GEG,279,PDX
2001-03-23 18:45:00,10,LAS,197,ONT
2001-03-21 10:00:00,-5,SMF,397,LAS
2001-02-27 22:08:00,72,SMF,480,SAN
2001-03-22 21:01:00,14,SJC,342,SNA
2001-03-06 08:45:00,-7,LIT,296,STL
2001-03-31 15:50:00,0,RNO,1546,HOU
2001-03-20 09:05:00,8,ABQ,759,HOU
2001-03-29 16:45:00,62,BWI,377,MHT
2001-01-27 13:35:00,0,MDW,611,BWI
2001-03-11 19:40:00,30,LAX,308,SJC
2001-01-11 19:30:00,0,MDW,395,BNA
2001-01-26 21:25:00,58,LAX,373,SMF
2001-02-18 14:15:00,-2,CRP,187,HOU
2001-01-16 07:30:00,0,BWI,281,BUF
2001-03-29 14:00:00,-6,HOU,677,ELP
2001-03-14 20:25:00,-6,MDW,307,CLE
2001-03-09 20:05:00,15,OAK,180,RNO
2001-01-15 06:30:00,0,LAX,370,PHX
2001-03-23 08:05:00,-2,PHX,1448,BNA
2001-03-18 20:23:00,50,AUS,528,ELP
2001-01-11 11:40:00,-8,BWI,1407,SAT
2001-02-24 07:05:00,-9,BNA,443,RDU
2001-01-23 09:00:00,-6,CMH,338,BNA
2001-02-05 21:25:00,-2,DTW,440,STL
2001-01-06 13:25:00,-11,RNO,345,LAS
2001-01-11 13:38:00,131,LAX,236,LAS
2001-01-12 20:15:00,59,MAF,319,DAL
2001-02-11 19:30:00,0,STL,237,MCI
2001-01-25 20:30:00,46,HOU,276,HRL
2001-01-23 13:55:00,-10,BNA,491,MCI
2001-02-20 12:07:00,10,ABQ,677,LAX
2001-01-09 16:10:00,0,SAT,1210,LAX
2001-02-06 07:15:00,6,MCI,967,BWI
2001-02-27 12:30:00,3,ONT,325,PHX
2001-01-24 07:55:00,-6,HOU,419,OKC
2001-01-19 05:30:00,-5,OAK,337,LAX
2001-01-10 17:50:00,202,SAN,447,SFO
2001-02-10 15:55:00,-10,IND,162,MDW
2001-03-18 13:30:00,-3,HOU,419,OKC
2001-02-06 15:30:00,-10,SLC,1156,STL
2001-03-30 11:00:00,-10,SLC,368,LAS
2001-02-12 13:25:00,-5,MDW,405,MCI
2001-02-27 16:20:00,3,HOU,187,CRP
2001-03-07 13:18:00,10,PVD,1137,TPA
2001-03-14 18:10:00,71,SAT,192,HOU
2001-01-24 09:30:00,10,BNA,670,HOU
2001-03-30 19:30:00,12,PHX,1262,STL
2001-02-10 12:00:00,0,AMA,324,DAL
2001-03-23 09:00:00,-13,LAS,520,BOI
2001-01-29 11:05:00,-17,PHX,369,BUR
2001-03-02 19:45:00,-7,HOU,276,HRL
2001-03-06 10:40:00,-18,SEA,1180,ABQ
2001-01-02 13:00:00,2,FLL,178,MCO
2001-02-01 06:30:00,-3,DAL,293,LBB
2001-03-18 17:00:00,-4,MCI,237,STL
2001-02-07 20:35:00,20,HOU,192,SAT
2001-03-26 12:30:00,-7,SNA,342,SJC
2001-01-25 14:45:00,5,PHX,370,LAX
2001-01-14 15:55:00,0,LAX,236,LAS
2001-03-26 21:20:00,-1,TUL,237,DAL
2001-01-20 17:40:00,5,DAL,248,SAT
2001-02-25 16:50:00,85,LAX,308,SJC
2001-02-06 21:45:00,35,SMF,397,LAS
2001-02-23 19:40:00,7,SMF,373,LAX
2001-01-10 09:10:00,0,MCO,616,BNA
2001-01-14 21:16:00,23,ABQ,328,PHX
2001-01-04 15:00:00,0,LAS,197,ONT
2001-02-12 12:19:00,11,BNA,588,BWI
2001-01-15 09:45:00,0,AMA,324,DAL
2001-01-17 19:14:00,19,RNO,422,SLC
2001-02-14 19:30:00,0,LAS,223,BUR
2001-02-25 19:51:00,62,SLC,1156,STL
2001-02-08 12:35:00,-2,DAL,248,SAT
2001-03-03 19:15:00,20,PBI,883,BWI
2001-03-01 09:30:00,-10,BWI,281,BUF
2001-02-02 14:22:00,6,SAN,480,SMF
2001-03-12 19:36:00,15,HOU,303,MSY
2001-02-12 15:20:00,12,PHX,1262,STL
2001-01-17 10:30:00,-5,BUF,281,BWI
2001-03-19 06:30:00,0,BWI,611,MDW
2001-01-29 16:42:00,10,SMF,647,PHX
2001-02-18 07:55:00,-5,SAN,367,TUS
2001-03-05 08:00:00,-3,SMF,389,ONT
2001-02-02 06:30:00,-7,MDW,229,DTW
2001-02-11 16:05:00,0,SMF,358,BUR
2001-03-13 19:20:00,84,SAN,1599,MSY
2001-03-05 11:50:00,5,SAN,304,PHX
2001-02-02 13:50:00,-8,LAX,373,SMF
2001-03-12 19:50:00,5,BUR,223,LAS
2001-01-16 07:50:00,10,CRP,187,HOU
2001-03-20 18:30:00,15,BNA,670,HOU
2001-03-28 09:54:00,20,PDX,762,LAS
2001-01-15 20:36:00,33,LAX,308,SJC
2001-02-03 17:30:00,-6,BHM,682,BWI
2001-02-07 09:35:00,-9,PDX,762,LAS
2001-02-22 11:10:00,0,TUL,237,DAL
2001-02-28 21:00:00,95,MSY,1501,LAS
2001-01-12 11:40:00,7,OAK,325,BUR
2001-02-12 18:30:00,0,DAL,293,LBB
2001-01-02 07:48:00,6,MDW,395,BNA
2001-03-14 06:30:00,5,BHM,682,BWI
2001-01-26 15:22:00,50,DAL,237,TUL
2001-03-01 19:28:00,41,TUS,451,LAX
2001-03-07 17:15:00,-5,SMF,480,SAN
2001-03-25 19:24:00,-12,BWI,682,BHM
2001-01-25 15:09:00,8,OAK,446,SAN
2001-03-28 08:25:00,-5,DTW,229,MDW
2001-03-19 18:10:00,-10,OAK,325,BUR
2001-01-31 11:10:00,4,STL,487,CLE
2001-01-30 13:15:00,3,DAL,296,LIT
2001-03-10 07:00:00,-3,MCI,1072,MCO
2001-02-25 07:40:00,-1,SAT,248,DAL
2001-03-18 19:34:00,22,CMH,829,TPA
2001-01-16 14:58:00,15,OKC,313,MCI
2001-01-20 10:25:00,0,SMF,480,SAN
2001-02-20 16:00:00,0,TUL,237,DAL
2001-01-09 13:30:00,0,DAL,324,AMA
2001-03-02 06:45:00,0,BHM,460,TPA
2001-02-22 10:50:00,3,MCO,787,BWI
2001-01-02 10:23:00,18,DAL,181,OKC
2001-02-10 20:25:00,-15,HOU,303,MSY
2001-01-20 18:30:00,4,ISP,220,BWI
2001-02-18 06:40:00,-8,LAS,397,SMF
2001-01-16 19:02:00,43,RDU,1162,AUS
2001-03-05 08:00:00,0,BWI,883,PBI
2001-03-06 11:00:00,-5,OAK,180,RNO
2001-03-10 13:52:00,24,ABQ,487,LAS
2001-01-12 08:35:00,1,GEG,279,PDX
2001-03-15 13:15:00,-7,TUS,367,SAN
2001-03-20 08:45:00,-5,LBB,293,DAL
2001-01-24 13:20:00,8,OAK,180,RNO
2001-01-03 10:45:00,35,SMF,373,LAX
2001-03-27 11:26:00,10,DAL,248,SAT
2001-02-25 19:00:00,-6,HOU,441,MAF
2001-01-16 07:00:00,0,SMF,389,ONT
2001-01-06 07:35:00,-4,DAL,181,OKC
2001-03-29 07:00:00,-6,PHX,370,LAX
2001-02-12 16:40:00,50,SAN,447,SFO
2001-02-20 18:10:00,-6,AUS,148,HOU
2001-03-23 13:00:00,5,HOU,276,HRL
2001-02-23 09:28:00,17,SDF,254,STL
2001-01-23 07:20:00,4,PVD,108,ISP
2001-03-22 14:43:00,11,SDF,254,STL
2001-01-02 15:42:00,12,STL,687,HOU
2001-03-16 20:20:00,4,OAK,446,SAN
2001-01-24 20:12:00,17,MSY,303,HOU
2001-03-13 18:20:00,0,SAT,248,DAL
2001-02-13 17:12:00,0,SEA,224,GEG
2001-01-11 07:30:00,-3,MDW,284,CMH
2001-03-19 14:29:00,-3,MDW,405,MCI
2001-01-24 12:10:00,-9,PHX,872,AUS
2001-03-05 21:00:00,2,SAN,446,OAK
2001-01-28 16:10:00,61,BWI,281,BUF
2001-02-26 21:20:00,10,MCI,405,MDW
2001-01-10 18:40:00,7,BWI,220,ISP
2001-02-20 11:10:00,-12,BWI,611,MDW
2001-02-23 12:10:00,18,SAN,304,PHX
2001-02-26 18:25:00,-5,MCI,666,HOU
2001-03-30 15:20:00,6,ELP,677,HOU
2001-01-18 08:35:00,0,ABQ,328,PHX
2001-03-16 15:55:00,10,LAS,236,LAX
2001-03-02 14:50:00,-10,BNA,1588,LAS
2001-03-10 18:05:00,10,ONT,361,OAK
2001-02-27 15:36:00,85,HOU,148,AUS
2001-03-30 16:15:00,-2,ONT,389,SMF
2001-03-06 15:00:00,2,ONT,361,OAK
2001-01-30 08:55:00,-3,SAN,480,SMF
2001-01-04 16:55:00,4,ABQ,628,SAN
2001-02-22 09:20:00,50,BWI,2106,LAS
2001-01-22 07:10:00,-10,BWI,842,TPA
2001-03-29 19:28:00,90,BWI,925,FLL
2001-03-15 11:05:00,7,STL,351,TUL
2001-01-29 15:15:00,3,AUS,993,MCO
2001-02-17 12:40:00,-2,HOU,148,AUS
2001-03-12 18:30:00,19,OKC,181,DAL
2001-01-26 14:25:00,-2,TUL,223,MCI
2001-02-15 12:20:00,10,BWI,663,JAX
2001-02-28 07:45:00,-3,LIT,296,DAL
2001-02-11 19:06:00,65,HOU,239,DAL
2001-01-05 17:25:00,-1,DAL,189,AUS
2001-02-16 19:19:00,39,MSY,998,BWI
2001-01-26 18:50:00,17,ABQ,332,MAF
2001-03-09 13:50:00,-3,ABQ,328,PHX
2001-03-07 18:55:00,-5,LAS,345,RNO
2001-03-30 11:55:00,5,SNA,371,OAK
2001-03-11 17:35:00,-9,TPA,842,BWI
2001-02-12 16:25:00,19,LBB,289,ABQ
2001-03-22 18:40:00,-6,AMA,324,DAL
2001-03-15 16:15:00,-20,BUF,1987,LAS
2001-01-10 07:00:00,0,OAK,337,LAX
2001-03-29 11:22:00,-7,RNO,444,PDX
2001-03-31 21:00:00,0,ONT,389,SMF
2001-01-26 14:07:00,51,BUR,223,LAS
2001-02-15 16:10:00,85,SAT,248,DAL
2001-01-07 21:05:00,-2,ONT,361,OAK
2001-03-26 16:10:00,-4,LAX,1363,MCI
2001-01-07 14:05:00,-25,BNA,1751,SAN
2001-03-26 06:55:00,-8,PVD,328,BWI
2001-02-20 14:30:00,2,DAL,580,ABQ
2001-01-07 06:36:00,5,LAS,397,SMF
2001-02-22 20:45:00,5,MDW,229,DTW
2001-02-28 18:20:00,6,JAX,484,BNA
2001-03-05 18:45:00,-4,IAH,217,DAL
2001-02-16 06:25:00,-8,LAX,451,TUS
2001-01-02 20:30:00,-2,DAL,580,ABQ
2001-01-21 16:20:00,31,BNA,907,PVD
2001-02-18 19:17:00,69,PHX,256,LAS
2001-03-08 15:40:00,-10,BWI,377,MHT
2001-01-03 20:15:00,-13,LAS,1069,SAT
2001-02-13 11:54:00,7,DAL,181,OKC
2001-02-02 15:35:00,-12,MCI,237,STL
2001-03-19 20:05:00,-7,SLC,368,LAS
2001-02-24 07:20:00,0,SAN,446,OAK
2001-02-22 20:30:00,-5,SEA,866,LAS
2001-01-28 12:22:00,6,LAX,236,LAS
2001-02-14 16:05:00,25,PHX,370,LAX
2001-02-20 21:05:00,-5,IAH,217,DAL
2001-01-15 17:45:00,9,OAK,361,ONT
2001-01-15 19:25:00,-4,AUS,294,MAF
2001-01-17 09:20:00,0,SAN,446,OAK
2001-01-12 09:50:00,-2,DAL,324,AMA
2001-02-13 07:00:00,0,SAN,304,PHX
2001-01-18 10:53:00,5,OKC,181,DAL
2001-02-26 08:05:00,6,BUR,358,SMF
2001-03-08 06:15:00,-8,DAL,239,HOU
2001-02-17 09:15:00,34,PBI,142,MCO
2001-01-13 09:35:00,-22,TPA,1137,PVD
2001-03-19 20:45:00,7,SJC,342,SNA
2001-02-18 09:19:00,2,LAX,1671,MSY
2001-01-14 13:50:00,22,OAK,407,LAS
2001-03-18 20:54:00,3,LAS,236,LAX
2001-03-21 07:35:00,-15,BNA,852,BDL
2001-03-01 20:06:00,28,LAX,236,LAS
2001-01-15 18:25:00,15,BNA,443,RDU
2001-01-05 17:20:00,3,SDF,718,MCO
2001-02-01 10:27:00,49,LAS,1501,MSY
2001-01-04 07:00:00,-8,MCI,1481,PDX
2001-01-27 13:37:00,18,BUR,223,LAS
2001-01-24 15:40:00,-8,PDX,479,SMF
2001-01-11 18:35:00,159,PHX,507,SLC
2001-02-18 15:15:00,4,AUS,993,MCO
2001-02-20 12:05:00,-5,BNA,588,BWI
2001-01-31 20:00:00,-2,BWI,220,ISP
2001-02-24 18:55:00,13,SDF,1506,PHX
2001-02-04 20:20:00,46,BWI,967,MCI
2001-01-19 07:30:00,-10,LAS,1591,IND
2001-01-16 17:47:00,37,GEG,279,PDX
2001-03-12 07:35:00,1,MAF,294,AUS
2001-01-07 13:40:00,-2,MDW,544,LIT
2001-03-02 22:20:00,61,TPA,197,FLL
2001-03-26 08:20:00,-2,PVD,842,MDW
2001-03-31 10:55:00,28,BWI,288,ALB
2001-03-06 08:25:00,-7,OMA,423,MDW
2001-03-26 18:30:00,-9,SAT,1069,LAS
2001-03-07 10:32:00,-4,SAN,258,LAS
2001-01-10 20:20:00,0,PHX,1044,MCI
2001-03-22 09:00:00,-3,ONT,361,OAK
2001-01-05 08:30:00,-2,HOU,239,DAL
2001-02-25 20:10:00,38,SAN,628,ABQ
2001-03-29 21:48:00,111,FLL,197,TPA
2001-02-20 16:37:00,13,OMA,423,MDW
2001-01-27 13:55:00,-7,MCI,1333,SAN
2001-02-23 12:38:00,15,BNA,938,MHT
2001-03-08 08:15:00,11,SLC,507,PHX
2001-03-23 07:30:00,-4,BWI,288,ALB
2001-01-17 21:35:00,41,LIT,296,DAL
2001-03-21 17:00:00,73,BNA,616,MCO
2001-02-12 16:30:00,-3,BNA,756,AUS
2001-01-28 15:27:00,7,CRP,187,HOU
2001-02-23 17:35:00,62,SMF,647,PHX
2001-02-08 16:15:00,-9,DAL,239,HOU
2001-03-15 06:15:00,-5,DAL,562,ELP
2001-03-23 12:00:00,-1,AMA,324,DAL
2001-01-15 15:05:00,-9,DAL,293,LBB
2001-02-17 12:34:00,12,LAS,236,LAX
2001-01-18 20:32:00,12,SEA,866,LAS
2001-02-01 07:40:00,-10,MSY,303,HOU
2001-03-21 19:40:00,-5,SJC,333,ONT
2001-02-20 13:35:00,0,MAF,319,DAL
2001-01-24 14:20:00,-3,STL,440,DTW
2001-02-17 11:51:00,-3,SAN,258,LAS
2001-03-15 16:40:00,42,ONT,325,PHX
2001-03-22 20:50:00,0,RDU,443,BNA
2001-03-19 06:30:00,-9,DAL,239,HOU
2001-03-09 17:20:00,5,LBB,295,ELP
2001-01-23 13:15:00,-5,BWI,220,ISP
2001-02-15 21:28:00,64,ELP,677,HOU
2001-02-22 15:53:00,60,PHX,1262,STL
2001-02-27 23:25:00,220,SMF,647,PHX
2001-03-03 08:30:00,-12,DAL,239,HOU
2001-02-04 13:45:00,-11,BWI,2106,LAS
2001-02-15 12:15:00,18,BNA,803,ISP
2001-02-19 14:50:00,-10,IND,229,STL
2001-02-27 12:45:00,0,BNA,1751,ONT
2001-03-27 06:30:00,0,PHX,304,SAN
2001-01-02 18:45:00,-5,PHX,328,ABQ
2001-03-30 11:05:00,-10,MAF,796,LAS
2001-01-03 09:35:00,13,HOU,303,MSY
2001-02-23 10:10:00,-2,STL,296,LIT
2001-03-30 07:38:00,2,STL,410,BHM
2001-03-25 17:00:00,13,SNA,342,SJC
2001-03-28 20:20:00,-5,SMF,358,BUR
2001-01-14 13:45:00,-10,MCI,1363,LAX
2001-01-11 20:35:00,0,MSY,303,HOU
2001-01-04 08:00:00,-2,MDW,229,DTW
2001-03-08 07:25:00,-2,BNA,491,MCI
2001-01-04 17:15:00,-2,CRP,187,HOU
2001-02-17 08:50:00,0,AUS,189,DAL
2001-03-02 06:20:00,-2,BUR,358,SMF
2001-02-15 18:45:00,35,ALB,288,BWI
2001-03-11 19:55:00,99,OKC,181,DAL
2001-03-02 06:55:00,-7,HOU,187,CRP
2001-01-03 08:35:00,8,CLE,448,BNA
2001-01-29 20:50:00,35,SEA,564,RNO
2001-03-15 19:43:00,20,BWI,328,PVD
2001-03-14 10:05:00,-9,LAX,677,ABQ
2001-03-26 22:05:00,-8,LAX,308,SJC
2001-01-28 07:55:00,-10,SAT,192,HOU
2001-01-01 08:25:00,5,SLC,368,LAS
2001-01-23 11:32:00,14,OAK,543,PDX
2001-01-21 16:27:00,24,BNA,1448,PHX
2001-03-24 18:35:00,-7,ISP,220,BWI
2001-01-09 19:35:00,-1,BHM,177,BNA
2001-03-19 20:30:00,-14,BNA,616,MCO
2001-03-11 12:15:00,0,BHM,478,MCO
2001-01-07 07:10:00,10,MSY,550,MCO
2001-03-03 13:34:00,0,BNA,758,PBI
2001-02-24 16:08:00,32,PHX,370,LAX
2001-02-23 10:31:00,14,MCI,405,MDW
2001-02-26 11:30:00,14,HOU,239,DAL
